breadth,ic,alpha,cost_bps,excess_net,se,sharpe_net,sharpe_gross,excess_vs_rebal,turnover,ic_achieved,n,t
25,0.1,0.5,25.0,0.016122563983277376,0.00307197940521221,0.5437232501173136,0.6255738727911431,0.017689833763797604,0.19907866994673523,0.09838761249347484,40,5.2482656478498235
25,0.1,0.5,50.0,-0.06573090766911602,0.003116732542406454,0.46186977846492017,0.6255738727911431,-0.059367476507420615,0.19907866994673523,0.09838761249347484,40,-21.08968503866702
25,0.1,0.75,0.0,0.1447043565609883,0.003799807694741342,0.6723050426950244,0.6723050426950244,0.14147547356791773,0.3229056002687534,0.09838761249347484,40,38.082021035235186
25,0.1,0.75,10.0,0.09170862177391308,0.0037577744545807257,0.6193093079079492,0.6723050426950244,0.09039819880451745,0.3229056002687534,0.09838761249347484,40,24.40503624748428
25,0.1,0.75,25.0,0.012213182316523593,0.003772702478411334,0.5398138684505598,0.6723050426950244,0.013780452097043821,0.3229056002687534,0.09838761249347484,40,3.2372503229214358
25,0.1,0.75,50.0,-0.12027913894337586,0.003999493565863277,0.40732154719066027,0.6723050426950244,-0.11391570778168045,0.3229056002687534,0.09838761249347484,40,-30.073592309283793
25,0.1,1.0,0.0,0.19056413790789906,0.004649524527077773,0.7181648240419352,0.7181648240419352,0.1873352549148285,0.4758241632518752,0.09838761249347484,40,40.98572591629463
25,0.1,1.0,10.0,0.11268537449047762,0.004626870954690594,0.6402860606245138,0.7181648240419352,0.11137495152108198,0.4758241632518752,0.09838761249347484,40,24.35455312974318
25,0.1,1.0,25.0,-0.004133813796919017,0.00472544902083665,0.5234668723371172,0.7181648240419352,-0.00256654401639879,0.4758241632518752,0.09838761249347484,40,-0.8747980940416785
25,0.1,1.0,50.0,-0.19881790970115049,0.005213691685687733,0.32878277643288567,0.7181648240419352,-0.19245447853945508,0.4758241632518752,0.09838761249347484,40,-38.133806463265124
25,0.2,0.0,0.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0032288829930705518,3.6669976227985774e-17,0.19473810033511604,40,0.0
25,0.2,0.0,10.0,0.0,0.0,0.5276006861340361,0.5276006861340361,-0.0013104229693956368,3.6669976227985774e-17,0.19473810033511604,40,0.0
25,0.2,0.0,25.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.0015672697805202273,3.6669976227985774e-17,0.19473810033511604,40,0.0
25,0.2,0.0,50.0,0.0,0.0,0.5276006861340361,0.5276006861340361,0.006363431161695393,3.6669976227985774e-17,0.19473810033511604,40,0.0
25,0.2,0.025,0.0,0.011068992761233732,0.0015564726576181194,0.53866967889527,0.53866967889527,0.00784010976816318,0.008972418335062978,0.19473810033511604,40,7.111588312879641
25,0.2,0.025,10.0,0.009589470355975193,0.0015549499198881972,0.5371901564900113,0.53866967889527,0.008279047386579554,0.008972418335062978,0.19473810033511604,40,6.167060580745062
25,0.2,0.025,25.0,0.007370186656924708,0.001552809874490793,0.5349708727909609,0.53866967889527,0.008937456437444936,0.008972418335062978,0.19473810033511604,40,4.746354835836928
25,0.2,0.025,50.0,0.003671380299855343,0.0015496290787816599,0.5312720664338915,0.53866967889527,0.010034811461550736,0.008972418335062978,0.19473810033511604,40,2.369199410443326
25,0.2,0.05,0.0,0.021168415452207923,0.001799006862701701,0.5487691015862441,0.5487691015862441,0.01793953245913737,0.017967521423347822,0.19473810033511604,40,11.766723013172811
25,0.2,0.05,10.0,0.018205881724813636,0.001794630728000626,0.5458065678588497,0.5487691015862441,0.016895458755418,0.017967521423347822,0.19473810033511604,40,10.144639474158879
25,0.2,0.05,25.0,0.013762081103727997,0.0017885635458074515,0.5413627672377641,0.5487691015862441,0.015329350884248225,0.017967521423347822,0.19473810033511604,40,7.694488203109983
25,0.2,0.05,50.0,0.0063557470716499795,0.0017797919020726936,0.5339564332056861,0.5487691015862441,0.012719178233345372,0.017967521423347822,0.19473810033511604,40,3.571061911366302
25,0.2,0.1,0.0,0.040515705700898595,0.0020128994886281005,0.5681163918349348,0.5681163918349348,0.03728682270782804,0.036236793187703266,0.19473810033511604,40,20.128032189283445
25,0.2,0.1,10.0,0.034542428569442396,0.0020009435995948207,0.5621431147034786,0.5681163918349348,0.03323200560004676,0.036236793187703266,0.19473810033511604,40,17.26306957199445
25,0.2,0.1,25.0,0.02558250981195089,0.0019847928042064145,0.553183195945987,0.5681163918349348,0.02714977959247112,0.036236793187703266,0.19473810033511604,40,12.889259653568534
25,0.2,0.1,50.0,0.010649307414323843,0.0019627571272190733,0.53824999354836,0.5681163918349348,0.01701273857601924,0.036236793187703266,0.19473810033511604,40,5.425687807544627
25,0.2,0.2,0.0,0.07864848018553909,0.002367207038246012,0.6062491663195753,0.6062491663195753,0.07541959719246853,0.07398869905182429,0.19473810033511604,40,33.224166249443854
25,0.2,0.2,10.0,0.0664577886743214,0.0023361469025593605,0.5940584748083576,0.6062491663195753,0.06514736570492576,0.07398869905182429,0.19473810033511604,40,28.447606869890638
25,0.2,0.2,25.0,0.04817168409425164,0.0022956775514447426,0.5757723702282878,0.6062491663195753,0.04973895387477186,0.07398869905182429,0.19473810033511604,40,20.98364557510948
25,0.2,0.2,50.0,0.01769470042046043,0.0022454983305348593,0.5452953865544966,0.6062491663195753,0.024058131582155824,0.07398869905182429,0.19473810033511604,40,7.880077299476637
25,0.2,0.35,0.0,0.13560057321656885,0.0028690950072209143,0.663201259350605,0.663201259350605,0.13237169022349832,0.134104740805375,0.19473810033511604,40,47.26248969632949
25,0.2,0.35,10.0,0.11352095465273779,0.002806463100949074,0.641121640786774,0.663201259350605,0.11221053168334216,0.134104740805375,0.19473810033511604,40,40.44982975701619
25,0.2,0.35,25.0,0.08040112040494056,0.002728801510129386,0.6080018065389767,0.663201259350605,0.08196839018546079,0.134104740805375,0.19473810033511604,40,29.463894719527747
25,0.2,0.35,50.0,0.02520057816625106,0.002646826790640333,0.5528012643002872,0.663201259350605,0.03156400932794645,0.134104740805375,0.19473810033511604,40,9.521053004059407
25,0.2,0.5,0.0,0.1923807558938749,0.0032942292866868024,0.7199814420279111,0.7199814420279111,0.18915187290080435,0.19929882103101854,0.19473810033511604,40,58.39932170822372
25,0.2,0.5,10.0,0.15959485765302214,0.003198999159059674,0.6871955437870583,0.7199814420279111,0.1582844346836265,0.19929882103101854,0.19473810033511604,40,49.88899643847798
25,0.2,0.5,25.0,0.11041513359133179,0.0030876708954058188,0.638015819725368,0.7199814420279111,0.11198240337185202,0.19929882103101854,0.19473810033511604,40,35.76000724546769
25,0.2,0.5,50.0,0.028447591980161623,0.0029958632592602475,0.5560482781141978,0.7199814420279111,0.034811023141857016,0.19929882103101854,0.19473810033511604,40,9.495624305358328
25,0.2,0.75,0.0,0.2862487538094378,0.00396510123368884,0.8138494399434739,0.8138494399434739,0.28301987081636726,0.32319996451854155,0.19473810033511604,40,72.19204175100793
25,0.2,0.75,10.0,0.23318101076003606,0.0038214267000063465,0.7607816968940722,0.8138494399434739,0.2318705877906404,0.32319996451854155,0.19473810033511604,40,61.01935980079084
25,0.2,0.75,25.0,0.1535771609138705,0.0036755193992341222,0.6811778470479066,0.8138494399434739,0.1551444306943907,0.32319996451854155,0.19473810033511604,40,41.78379821525953
25,0.2,0.75,50.0,0.020903121515018462,0.0036398542560195585,0.5485038076490547,0.8138494399434739,0.027266552676713858,0.32319996451854155,0.19473810033511604,40,5.742845741817565
25,0.2,1.0,0.0,0.37899831859796074,0.004800173112809012,0.906599004731997,0.906599004731997,0.3757694356048902,0.4762144763289635,0.19473810033511604,40,78.9551355109722
25,0.2,1.0,10.0,0.30101010561036523,0.004615104404245923,0.8286107917444013,0.906599004731997,0.2996996826409696,0.4762144763289635,0.19473810033511604,40,65.22281605014919
25,0.2,1.0,25.0,0.18402236744799028,0.004461798728928919,0.7116230535820265,0.906599004731997,0.1855896372285105,0.4762144763289635,0.19473810033511604,40,41.24398670313081
25,0.2,1.0,50.0,-0.010954310463745245,0.004567831794801968,0.5166463756702909,0.906599004731997,-0.004590879302049852,0.4762144763289635,0.19473810033511604,40,-2.398142260012916
50,0.0,0.0,0.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0009167128145067812,4.4958204910641735e-17,-7.331300265572093e-05,40,0.0
50,0.0,0.0,10.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0028665602158026732,4.4958204910641735e-17,-7.331300265572093e-05,40,0.0
50,0.0,0.0,25.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0057913357634250704,4.4958204910641735e-17,-7.331300265572093e-05,40,0.0
50,0.0,0.0,50.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.010665973259630387,4.4958204910641735e-17,-7.331300265572093e-05,40,0.0
50,0.0,0.025,0.0,-0.0009249940536292127,0.0009855698805174692,0.5295381531625301,0.5295381531625301,-8.281239122431578e-06,0.008923481619176868,-7.331300265572093e-05,40,-0.9385372584068301
50,0.0,0.025,10.0,-0.002406245406798183,0.000982098028972711,0.528056901809361,0.5295381531625301,0.00046031480900449027,0.008923481619176868,-7.331300265572093e-05,40,-2.4501071540843546
50,0.0,0.025,25.0,-0.004628122049662144,0.0009771000197148644,0.5258350251664972,0.5295381531625301,0.0011632137137629268,0.008923481619176868,-7.331300265572093e-05,40,-4.73658986417042
50,0.0,0.025,50.0,-0.008331248730839663,0.0009693388217771968,0.5221318984853196,0.5295381531625301,0.0023347245287907263,0.008923481619176868,-7.331300265572093e-05,40,-8.5947746481102
50,0.0,0.05,0.0,-0.0006797711804614066,0.001149078811878534,0.5297833760356979,0.5297833760356979,0.0002369416340453746,0.01786125243720408,-7.331300265572093e-05,40,-0.5915792489029581
50,0.0,0.05,10.0,-0.003644645103217736,0.0011417704521695584,0.5268185021129416,0.5297833760356979,-0.0007780848874150635,0.01786125243720408,-7.331300265572093e-05,40,-3.1920996871939447
50,0.0,0.05,25.0,-0.008091953741067205,0.0011315305043105165,0.5223711934750921,0.5297833760356979,-0.002300617977642134,0.01786125243720408,-7.331300265572093e-05,40,-7.151335037138864
50,0.0,0.05,50.0,-0.01550412861040171,0.0011164480519759872,0.5149590186057575,0.5297833760356979,-0.004838155350771323,0.01786125243720408,-7.331300265572093e-05,40,-13.887012998913072
50,0.0,0.1,0.0,-0.0005503631227973661,0.0013437675331759232,0.529912784093362,0.529912784093362,0.00036634969170941503,0.03601035976896328,-7.331300265572093e-05,40,-0.4095672124899551
50,0.0,0.1,10.0,-0.006527222869342789,0.0013291254708432147,0.5239359243468165,0.529912784093362,-0.003660662653540115,0.03601035976896328,-7.331300265572093e-05,40,-4.910915494834233
50,0.0,0.1,25.0,-0.015492502970892271,0.001309736953408641,0.5149706442452671,0.529912784093362,-0.009701167207467202,0.03601035976896328,-7.331300265572093e-05,40,-11.828713338638291
50,0.0,0.1,50.0,-0.030434609284430973,0.0012846168770664424,0.5000285379317283,0.529912784093362,-0.019768636024800584,0.03601035976896328,-7.331300265572093e-05,40,-23.691584493216062
50,0.0,0.2,0.0,-0.0006225350532867583,0.001672361692244621,0.5298406121628726,0.5298406121628726,0.00029417776122002296,0.07352346132219026,-7.331300265572093e-05,40,-0.37224905125110835
50,0.0,0.2,10.0,-0.012823041945246716,0.0016467245182983808,0.5176401052709126,0.5298406121628726,-0.009956481729444041,0.07352346132219026,-7.331300265572093e-05,40,-7.786998859103175
50,0.0,0.2,25.0,-0.031123740247625008,0.0016173229402577218,0.4993394069685343,0.5298406121628726,-0.02533240448419994,0.07352346132219026,-7.331300265572093e-05,40,-19.243986140866472
50,0.0,0.2,50.0,-0.061624720439140676,0.0015937967140209086,0.4688384267770186,0.5298406121628726,-0.05095874717951029,0.07352346132219026,-7.331300265572093e-05,40,-38.6653579449733
50,0.0,0.35,0.0,-0.0009455567119213049,0.0021084262228404237,0.529517590504238,0.529517590504238,-2.8843897414523693e-05,0.13330087468443771,-7.331300265572093e-05,40,-0.4484656383411284
50,0.0,0.35,10.0,-0.023058365040557725,0.0020734656510178555,0.5074047821756016,0.529517590504238,-0.020191804824755053,0.13330087468443771,-7.331300265572093e-05,40,-11.120688220341856
50,0.0,0.35,25.0,-0.05622732316977945,0.002045905328406761,0.4742358240463799,0.529517590504238,-0.05043598740635439,0.13330087468443771,-7.331300265572093e-05,40,-27.482856801378098
50,0.0,0.35,50.0,-0.11150810779905973,0.002068399547509717,0.4189550394170996,0.529517590504238,-0.10084213453942933,0.13330087468443771,-7.331300265572093e-05,40,-53.91033271754082
50,0.0,0.5,0.0,-0.001400067596835832,0.0025393879485908462,0.5290630796193235,0.5290630796193235,-0.00048335478232905074,0.19819446448601732,-7.331300265572093e-05,40,-0.5513405691370457
50,0.0,0.5,10.0,-0.03426297843352473,0.0025012457696031026,0.4962001687826346,0.5290630796193235,-0.03139641821772205,0.19819446448601732,-7.331300265572093e-05,40,-13.69836537053357
50,0.0,0.5,25.0,-0.08355689065848478,0.002490748380169964,0.4469062565576746,0.5290630796193235,-0.0777655548950597,0.19819446448601732,-7.331300265572093e-05,40,-33.54690153518558
50,0.0,0.5,50.0,-0.16571168293465358,0.00259705810817874,0.36475146428150573,0.5290630796193235,-0.1550457096750232,0.19819446448601732,-7.331300265572093e-05,40,-63.80746060813539
50,0.0,0.75,0.0,-0.002348399475875053,0.003223597822182682,0.5281147477402842,0.5281147477402842,-0.001431686661368272,0.3217838587528449,-7.331300265572093e-05,40,-0.7285026251460126
50,0.0,0.75,10.0,-0.05564460841981078,0.0031901982473018964,0.47481853879634855,0.5281147477402842,-0.05277804820400811,0.3217838587528449,-7.331300265572093e-05,40,-17.44236693342556
50,0.0,0.75,25.0,-0.13558852897837861,0.0032376755996297818,0.3948746182377807,0.5281147477402842,-0.12979719321495353,0.3217838587528449,-7.331300265572093e-05,40,-41.878355260138704
50,0.0,0.75,50.0,-0.26882474423201674,0.003557381334967481,0.26163840298414254,0.5281147477402842,-0.2581587709723864,0.3217838587528449,-7.331300265572093e-05,40,-75.56815503291388
50,0.0,1.0,0.0,-0.0038192922880173627,0.0038431957796333863,0.5266438549281419,0.5266438549281419,-0.0029025794735105816,0.47474701991466733,-7.331300265572093e-05,40,-0.993780308632025
50,0.0,1.0,10.0,-0.082320407540849,0.0038350383113609026,0.4481427396753103,0.5266438549281419,-0.07945384732504633,0.47474701991466733,-7.331300265572093e-05,40,-21.465341636088315
50,0.0,1.0,25.0,-0.20007238689683327,0.00400046961446514,0.330390760319326,0.5266438549281419,-0.1942810511334082,0.47474701991466733,-7.331300265572093e-05,40,-50.012225108122166
50,0.0,1.0,50.0,-0.3963174160310531,0.004673690704934152,0.13414573118510617,0.5266438549281419,-0.3856514427714227,0.47474701991466733,-7.331300265572093e-05,40,-84.79752748992337
50,0.02,0.0,0.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0009167128145067812,4.4958204910641735e-17,0.01950680252568992,40,0.0
50,0.02,0.0,10.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0028665602158026732,4.4958204910641735e-17,0.01950680252568992,40,0.0
50,0.02,0.0,25.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0057913357634250704,4.4958204910641735e-17,0.01950680252568992,40,0.0
50,0.02,0.0,50.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.010665973259630387,4.4958204910641735e-17,0.01950680252568992,40,0.0
50,0.02,0.025,0.0,5.2368117719110404e-05,0.000985277180055029,0.5305155153338784,0.5305155153338784,0.0009690809322258915,0.008925641740033744,0.01950680252568992,40,0.05315064509683009
50,0.02,0.025,10.0,-0.0014292421201532078,0.000981733148850769,0.5290339050960061,0.5305155153338784,0.0014373180956494655,0.008925641740033744,0.01950680252568992,40,-1.4558356533303365
50,0.02,0.025,25.0,-0.003651657132236052,0.000976626668969059,0.5268114900839233,0.5305155153338784,0.0021396786311890193,0.008925641740033744,0.01950680252568992,40,-3.7390512140025765
50,0.02,0.025,50.0,-0.007355681207774395,0.000968684357412833,0.523107466008385,0.5305155153338784,0.0033102920518559924,0.008925641740033744,0.01950680252568992,40,-7.593475781337055
50,0.02,0.05,0.0,0.0012817356379837075,0.0011511237396229484,0.531744882854143,0.531744882854143,0.002198448452490489,0.017865776135577438,0.01950680252568992,40,1.1134646900806173
50,0.02,0.05,10.0,-0.0016838846123945045,0.001143554484410415,0.5287792626037648,0.531744882854143,0.0011826756034081685,0.017865776135577438,0.01950680252568992,40,-1.4725005544993064
50,0.02,0.05,25.0,-0.00613231291512597,0.0011329180324658361,0.5243308343010333,0.531744882854143,-0.0003409771517008988,0.017865776135577438,0.01950680252568992,40,-5.412847831346434
50,0.02,0.05,50.0,-0.013546354354217494,0.001117162813120243,0.5169167928619418,0.531744882854143,-0.0028803810945871077,0.017865776135577438,0.01950680252568992,40,-12.125676038555596
50,0.02,0.1,0.0,0.003380109702325145,0.0013501088300355544,0.5338432569184844,0.5338432569184844,0.004296822516831926,0.03601976630202945,0.01950680252568992,40,2.5035831387282546
50,0.02,0.1,10.0,-0.002598311015995078,0.0013345730207802431,0.5278648362001642,0.5338432569184844,0.0002682491998075952,0.03601976630202945,0.01950680252568992,40,-1.946923079919602
50,0.02,0.1,25.0,-0.011565932888306069,0.001313802867851985,0.5188972143278533,0.5338432569184844,-0.005774597124880997,0.03601976630202945,0.01950680252568992,40,-8.803400549137105
50,0.02,0.1,50.0,-0.02651194298083785,0.0012862894636751201,0.5039512042353215,0.5338432569184844,-0.015845969721207463,0.03601976630202945,0.01950680252568992,40,-20.611179465848448
50,0.02,0.2,0.0,0.0072343695206595225,0.0016854396090541701,0.5376975167368189,0.5376975167368189,0.008151082335166305,0.07354147807939697,0.01950680252568992,40,4.29227453881856
50,0.02,0.2,10.0,-0.004969179125389673,0.0016568054794763002,0.5254939680907696,0.5376975167368189,-0.002102618909587001,0.07354147807939697,0.01950680252568992,40,-2.9992531935374704
50,0.02,0.2,25.0,-0.02327444120623815,0.0016227159242964788,0.5071887060099212,0.5376975167368189,-0.01748310544281308,0.07354147807939697,0.01950680252568992,40,-14.34289320623305
50,0.02,0.2,50.0,-0.053783030696379984,0.001591071881666547,0.4766801165197793,0.5376975167368189,-0.043117057436749595,0.07354147807939697,0.01950680252568992,40,-33.80301752303338
50,0.02,0.35,0.0,0.012782783069780802,0.0021289861036896326,0.5432459302859401,0.5432459302859401,0.01369949588428758,0.13333317714162699,0.01950680252568992,40,6.004164633873204
50,0.02,0.35,10.0,-0.009335588119673662,0.0020861901362769363,0.5211275590964857,0.5432459302859401,-0.006469027903870989,0.13333317714162699,0.01950680252568992,40,-4.474945958825293
50,0.02,0.35,25.0,-0.04251289700370815,0.0020463840376191847,0.48795025021245114,0.5432459302859401,-0.03672156124028308,0.13333317714162699,0.01950680252568992,40,-20.774642599914305
50,0.02,0.35,50.0,-0.09780761655081258,0.002048446964359715,0.4326555306653467,0.5432459302859401,-0.08714164329118218,0.13333317714162699,0.01950680252568992,40,-47.747204712905216
50,0.02,0.5,0.0,0.018190719953593937,0.0025662515119909473,0.5486538671697533,0.5486538671697533,0.01910743276810072,0.1982399368562695,0.01950680252568992,40,7.088440033487297
50,0.02,0.5,10.0,-0.01468003503824486,0.0025140446236600737,0.5157831121779145,0.5486538671697533,-0.011813474822442186,0.1982399368562695,0.01950680252568992,40,-5.839210211341802
50,0.02,0.5,25.0,-0.06398576730431135,0.002481784121816099,0.4664773799118479,0.5486538671697533,-0.058194431540886285,0.1982399368562695,0.01950680252568992,40,-25.782164831278067
50,0.02,0.5,50.0,-0.14616040253847556,0.0025535656266863433,0.38430274467768377,0.5486538671697533,-0.13549442927884517,0.1982399368562695,0.01950680252568992,40,-57.237770202969834
50,0.02,0.75,0.0,0.026999393345728817,0.003260364852858126,0.557462540561888,0.557462540561888,0.0279161061602356,0.3218502725858672,0.01950680252568992,40,8.281095694569398
50,0.02,0.75,10.0,-0.026308574304003844,0.0031996087847416805,0.5041545729121555,0.557462540561888,-0.023442014088201173,0.3218502725858672,0.01950680252568992,40,-8.22243470184992
50,0.02,0.75,25.0,-0.10627030909808499,0.003205764638848525,0.42419283811807434,0.557462540561888,-0.10047897333465991,0.3218502725858672,0.01950680252568992,40,-33.14975398077137
50,0.02,0.75,50.0,-0.2395366821526222,0.0034656782843307888,0.29092646506353714,0.557462540561888,-0.22887070889299177,0.3218502725858672,0.01950680252568992,40,-69.11682576990148
50,0.02,1.0,0.0,0.035255181647120784,0.003887574529211139,0.5657183288632801,0.5657183288632801,0.036171894461627566,0.4748073700011912,0.01950680252568992,40,9.068683155066024
50,0.02,1.0,10.0,-0.04325679663031101,0.00383347559186843,0.48720635058584827,0.5657183288632801,-0.04039023641450834,0.4748073700011912,0.01950680252568992,40,-11.283962971374423
50,0.02,1.0,25.0,-0.16102577821497732,0.00393231262194625,0.36943736900118196,0.5657183288632801,-0.15523444245155224,0.4748073700011912,0.01950680252568992,40,-40.94938365690762
50,0.02,1.0,50.0,-0.3573010188524372,0.004520249068276482,0.1731621283637221,0.5657183288632801,-0.3466350455928068,0.4748073700011912,0.01950680252568992,40,-79.0445423372814
50,0.05,0.0,0.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0009167128145067812,4.4958204910641735e-17,0.04888229570928412,40,0.0
50,0.05,0.0,10.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0028665602158026732,4.4958204910641735e-17,0.04888229570928412,40,0.0
50,0.05,0.0,25.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0057913357634250704,4.4958204910641735e-17,0.04888229570928412,40,0.0
50,0.05,0.0,50.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.010665973259630387,4.4958204910641735e-17,0.04888229570928412,40,0.0
50,0.05,0.025,0.0,0.0015184963423462068,0.0009852484975655467,0.5319816435585055,0.5319816435585055,0.0024352091568529883,0.008928853934725743,0.04888229570928412,40,1.541231827400157
50,0.05,0.025,10.0,3.63530655462573e-05,0.0009815956393917995,0.5304995002817056,0.5319816435585055,0.0029029132813489303,0.008928853934725743,0.04888229570928412,40,0.037034664873594796
50,0.05,0.025,25.0,-0.002186861541280531,0.0009763253120889764,0.5282762856748787,0.5319816435585055,0.00360447422214454,0.008928853934725743,0.04888229570928412,40,-2.2398902437564105
50,0.05,0.025,50.0,-0.005892218371511647,0.0009681085969856116,0.5245709288446476,0.5319816435585055,0.004773754888118741,0.008928853934725743,0.04888229570928412,40,-6.086319644157875
50,0.05,0.05,0.0,0.00422376784806784,0.0011548948802659073,0.5346869150642272,0.5346869150642272,0.005140480662574621,0.017872387504685026,0.04888229570928412,40,3.657274718453461
50,0.05,0.05,10.0,0.0012570605360130618,0.0011469315570832206,0.5317202077521724,0.5346869150642272,0.004123620751815734,0.017872387504685026,0.04888229570928412,40,1.0960205325677077
50,0.05,0.05,25.0,-0.0031929986010313,0.0011356947485045628,0.527270148615128,0.5346869150642272,0.0025983371623937708,0.017872387504685026,0.04888229570928412,40,-2.8114936740138248
50,0.05,0.05,50.0,-0.010609758740749407,0.001118916811897385,0.5198533884754098,0.5346869150642272,5.621451888097994e-05,0.017872387504685026,0.04888229570928412,40,-9.482169387336384
50,0.05,0.1,0.0,0.009275193292644519,0.0013610257813246231,0.5397383405088039,0.5397383405088039,0.0101919061071513,0.036033401561471834,0.04888229570928412,40,6.814854957131969
50,0.05,0.1,10.0,0.003294507232293213,0.0013441691486986557,0.5337576544484526,0.5397383405088039,0.006161067448095886,0.036033401561471834,0.04888229570928412,40,2.4509617970943305
50,0.05,0.1,25.0,-0.005676513102768124,0.001321352646814902,0.5247866341133911,0.5397383405088039,0.00011482266065694653,0.036033401561471834,0.04888229570928412,40,-4.295986477532143
50,0.05,0.1,50.0,-0.020628188488512757,0.0012902802679909222,0.5098349587276465,0.5397383405088039,-0.009962215228882371,0.036033401561471834,0.04888229570928412,40,-15.987370341354307
50,0.05,0.2,0.0,0.019020011356690406,0.0017084348261373413,0.5494831585728497,0.5494831585728497,0.019936724171197184,0.0735693353284543,0.04888229570928412,40,11.133003767953737
50,0.05,0.2,10.0,0.006811777644587987,0.0016754028710420814,0.5372749248607473,0.5494831585728497,0.00967833786039066,0.0735693353284543,0.04888229570928412,40,4.065755026640929
50,0.05,0.2,25.0,-0.011500515388827232,0.001634384072623204,0.5189626318273322,0.5494831585728497,-0.005709179625402161,0.0735693353284543,0.04888229570928412,40,-7.036605153872298
50,0.05,0.2,50.0,-0.042020832002172985,0.001590582736664936,0.48844231521398634,0.5494831585728497,-0.031354858742542596,0.0735693353284543,0.04888229570928412,40,-26.41851381480502
50,0.05,0.35,0.0,0.03337848407684217,0.0021673268859467502,0.5638416312930015,0.5638416312930015,0.03429519689134895,0.1333815754653946,0.04888229570928412,40,15.40076132182594
50,0.05,0.35,10.0,0.011251851702805165,0.0021131091140079283,0.5417149989189645,0.5638416312930015,0.01411841191860784,0.1333815754653946,0.04888229570928412,40,5.324784994876014
50,0.05,0.35,25.0,-0.02193787003833513,0.002055135501424375,0.5085252771778241,0.5638416312930015,-0.016146534274910057,0.1333815754653946,0.04888229570928412,40,-10.674658689478338
50,0.05,0.35,50.0,-0.07725333358746614,0.0020259512025076675,0.45320981362869317,0.5638416312930015,-0.06658736032783576,0.1333815754653946,0.04888229570928412,40,-38.131882688903886
50,0.05,0.5,0.0,0.04758352750485913,0.002619108771666247,0.5780466747210184,0.5780466747210184,0.04850024031936591,0.1983041366404889,0.04888229570928412,40,18.16783175239684
50,0.05,0.5,10.0,0.01470158877961272,0.0025464852100926523,0.545164735995772,0.5780466747210184,0.01756814899541539,0.1983041366404889,0.04888229570928412,40,5.773286536809618
50,0.05,0.5,25.0,-0.034620992775929005,0.002481826812173972,0.49584215444023033,0.5780466747210184,-0.028829657012503934,0.1983041366404889,0.04888229570928412,40,-13.9498020595573
50,0.05,0.5,50.0,-0.11682390593188893,0.00250003222048969,0.4136392412842704,0.5780466747210184,-0.10615793267225855,0.1983041366404889,0.04888229570928412,40,-46.728960120764455
50,0.05,0.75,0.0,0.07103529507510406,0.003338149728216017,0.6014984422912634,0.6014984422912634,0.07195200788961084,0.321945737510152,0.04888229570928412,40,21.279840887504747
50,0.05,0.75,10.0,0.017710010138145924,0.003237542531717651,0.5481731573543052,0.6014984422912634,0.0205765703539486,0.321945737510152,0.04888229570928412,40,5.4702015385570935
50,0.05,0.75,25.0,-0.062277947860187866,0.003181215648665612,0.46818519935597147,0.6014984422912634,-0.05648661209676279,0.321945737510152,0.04888229570928412,40,-19.57677653393629
50,0.05,0.75,50.0,-0.19558868199464344,0.0033456116053033206,0.33487446522151587,0.6014984422912634,-0.18492270873501307,0.321945737510152,0.04888229570928412,40,-58.46126361009886
50,0.05,1.0,0.0,0.09389272033678567,0.003989142017116018,0.6243558675529449,0.6243558675529449,0.09480943315129245,0.47490185846720284,0.04888229570928412,40,23.53707136369794
50,0.05,1.0,10.0,0.01536283454959816,0.00386765318594508,0.5458259817657575,0.6243558675529449,0.018229394765400832,0.47490185846720284,0.04888229570928412,40,3.9721334388062965
50,0.05,1.0,25.0,-0.10243396300226444,0.003863637454602846,0.4280291842138949,0.6243558675529449,-0.09664262723883937,0.47490185846720284,0.04888229570928412,40,-26.51231234965702
50,0.05,1.0,50.0,-0.29875808975899354,0.0043110426591127515,0.23170505745716574,0.6243558675529449,-0.28809211649936317,0.47490185846720284,0.04888229570928412,40,-69.30065726152671
50,0.1,0.0,0.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0009167128145067812,4.4958204910641735e-17,0.09787523090997725,40,0.0
50,0.1,0.0,10.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0028665602158026732,4.4958204910641735e-17,0.09787523090997725,40,0.0
50,0.1,0.0,25.0,0.0,0.0,0.5304631472161593,0.5304631472161593,0.0057913357634250704,4.4958204910641735e-17,0.09787523090997725,40,0.0
